l_all,lat,lon
"Sandy Lake,Canada",53.0634269,-93.3294051
"Urumqi,China",43.8266299,87.61688
"Kerman,Iran",30.2839379,57.0833628
"Ohrid,Macedonia",41.1230977,20.8016481
"Hibbing,Minnesota",47.42715459999999,-92.9376887
"Tuktoyaktuk,NWT,Canada",69.445358,-133.034181
"Off Dakar,Senegal",14.716677,-17.4676861
"Phonesavanh,Laos",19.4520843,103.1855702
"Naga,Philippines",13.6217753,123.1948238
"Gyumri,Armenia",40.7929026,43.8464971
"Mamony,Siberia,Russia",52.3048192,104.1551802
"Columbus,Ohio",39.9611755,-82.99879419999999
"Nalchik,Russia",43.4846029,43.6070118
"East Midlands,England",52.3555177,-1.1743197
"Carpish,Peru",-9.5158314,-76.034806
"New York,New York",40.7127753,-74.0059728
"New Delhi,India",28.6139391,77.2090212
"Off Malindi,Kenya",-3.2191864,40.1168906
Nag,,
"Key West,Florida",24.5554183,-81.7841722
"Spokane,Washington",47.6587802,-117.4260466
"Weipa,Australia",-12.6492936,141.8469901
"Mezhdurechensk,Russia",53.6933951,88.0558683
"Lamoille,Nevada",40.7279868,-115.4784204
"Amsterdam,Netherlands",52.3675734,4.9041389
"Kigali,Rwanda",-1.9440727,30.0618851
"Ambato,Ecuador",-1.2543408,-78.62285039999999
Northern Iraq,36.4103395,44.38719529999999
"Nanga Pinoh,Indonesia",-0.3383472,111.7434852
"Komaki,Aichi,Japan",35.2903378,136.9108701
"Sao Gabriel,Brazil",-30.3343852,-54.321763
"Loma Linda,Colombia",9.82607,-73.7992
"Villavicencio,Colombia",4.1491688,-73.6285475
"Campbeltown,Scotland",55.424117,-5.605373999999999
"Xi'an,China",34.2658138,108.9540936
"Uruapan,Mexico",19.4064492,-102.0430476
"Mt.  Kalora,Indonesia",-1.2,120.566667
"Chantilly,Virginia",38.8942786,-77.43109919999999
"Abidjan,Ivory Coast",5.3599517,-4.0082563
"Logar,Afghanistan",34.0145518,69.1923916
"Toulouse-Blagnac,France",43.6625116,1.3623704
"Tidjika,Mauritania",18.5565495,-11.4310758
"Charlotte,North Carolina",35.2270869,-80.8431267
"Hanalei,Hawaii",22.2059293,-159.4975654
"Fort de France,Martinique",14.6060576,-61.06988399999999
"Boma,Democratic Republic Congo",-5.8396417,13.0702646
"Colon,Panama",9.359302,-79.89986080000001
"East Kalimantan,Indonesia",0.5386586,116.419389
"Boda,Russia",61.52401,105.318756
"Kodiak,Alaska",57.79000000000001,-152.4072222
"Cheju,South Korea",33.4996213,126.5311884
"Alsworth,Alaska",60.1981603,-154.3240808
"Whiting,New Jersey",39.9543627,-74.378734
"Agadir,Morocco",30.4277547,-9.5981072
"Aliquippa,Pennsylvania",40.615537,-80.26218519999999
"Abuja,Nigeria",9.0764785,7.398574
"Fish Egg Inlet,Canada",51.6195319,-127.7466921
"Tamanrasset,Algeria",22.7902972,5.5193268
"Kowloon Bay,Hong Kong",22.3080749,114.2018982
"Vanavera,Russia",60.3394104,102.2965425
"Bahia Negra,Paraguay",-20.2262989,-58.16936029999999
"Chaibukha,Russia",61.8070552,160.4076346
"Mitu,Colombia",1.2521739,-70.23361799999999
"Krakas Mountains,near Natanz ,Iran",33.4558168,51.8000514
"Formoso do Aragala,Brazil",-14.9525133,-46.235737
"Cuito,Angola",-12.3940412,16.9417632
"Ust'-Ilimsk,Russia",56.7738072,103.8280984
"Batagaj,Russia",67.66251299999999,134.65435
"Roselawn,Indiana",41.1587014,-87.29167129999999
"Off Cozumel,Mexico",20.4229839,-86.9223432
"Nabire,Indonesia",-3.3722254,135.5016253
"Saposa,Peru",-6.9353405,-76.7711626
"Avenal,California",36.0041223,-120.1290272
Papua New Guinea,-6.314992999999999,143.95555
"Bridgeton,Missouri",38.7669954,-90.41150569999999
"Cuito,Angola",-12.3940412,16.9417632
Pacific Ocean,-8.783195,-124.508523
"Morrisville,North Carolina",35.823483,-78.8255621
"Lobito,Angola",-12.3757287,13.5610451
"Cerro Aicha,Venezuela",6.42375,-66.58973
"Papua,New Guinea",-6.314992999999999,143.95555
"Coventry,England",52.4128163,-1.5089521
"Algiers Airport,Algeria",36.753768,3.0587561
"Van,Turkey",38.5012085,43.3729793
"Isfahan,Iran",32.6538966,51.66596560000001
"Off Flores Island,Inodnesia",-8.657381899999999,121.0793705
"Cartagena,Colombia",10.3932277,-75.4832311
"Los Angeles,California",34.0522342,-118.2436849
"Kathmandu,Nepal",27.7172453,85.3239605
"Krasnoyarsk,Russia",56.01528339999999,92.8932476
"Le Bourget,France",48.936752,2.425377
"Kansas City,Missouri",39.0997265,-94.5785667
"Ossora,Russia",59.23308199999999,163.067535
"Balotesti,Romania",44.62244560000001,26.1102518
"Lagos,Nigeria",6.5243793,3.3792057
"Palaly AFB,Sri Lanka",9.7982377,80.08980849999999
"Sioux Falls,Ontario,Canada",50.0978321,-91.922038
"Quito,Ecuador",-0.1806532,-78.4678382
"Cerro San Jeronimo,Colombia",6.442825699999999,-75.72776689999999
"Boise,Idaho",43.6150186,-116.2023137
"Leeds,England",53.8007554,-1.5490774
"Miraflores,Colombia",5.1954239,-73.1443219
"Off Mbour,Senegal",14.42073,-16.9716071
"Palmerston North,New Zealand",-40.3544628,175.6097478
"Volgograd,Russia",48.708048,44.5133034
"Herputchi,Russia",61.52401,105.318756
"Cuvela,Angola",-15.6658386,15.802612
"Lagos,Nigeria",6.5243793,3.3792057
"La Romana,Dominican Republic",18.4338645,-68.9658817
"Kiunga,Papua New Guinea",-6.1202907,141.2998457
"Gumey,Papua New Guinea",-4.0554704,138.2891359
"Bintuni, Indonesia",-2.116667,133.533333
"Antananivo,Madagascar",-18.8791902,47.5079055
"Karamui,Papua New Guinea",-6.497263999999999,144.823628
"Johannesburg,South Africa",-26.2041028,28.0473051
"Kaimana,Indonesia",-3.660925,133.774506
"Mt. Chichontepec,San Vincente,El Salvador",13.6,-88.85
"Nevada del Huila,Colombia",2.9241666,-76.0291666
"Carrollton,Georgia",33.5801103,-85.0766113
"Farewell,Alaska",,
"Beaver Dam,Arizona",36.9142618,-113.9476988
"Toronto,Ontario,Canada",43.653226,-79.3831843
"La Macarena,Colombia",2.1831929,-73.7843783
"Jalalabad,Afghanistan",34.4283529,70.45780189999999
"Off Colombo,Sri Lanka",6.9270786,79.861243
"Tawau, Malaysia",4.244651,117.8911861
"Moron,Mongolia",49.6428895,100.1771896
"Anchorage,Alaska",61.2175758,-149.8996785
"Sterligov Cape,Russia",61.52401,105.318756
"Campbell River,British Columbia,Canada",50.03312260000001,-125.2733354
"Gunung Antara,Indonesia",4.7087099,96.937016
"Barskoon,Kirghizia",42.1562847,77.60205690000001
"Luyaba,Argentina",-32.1493893,-65.0577595
"Kaduna,Nigeria",10.5015183,7.4408397
"Off Jaffna Peninsula ,Sri Lanka",9.75,80.1666667
"Off Labuan,Malaysia",5.2831456,115.230825
"Baku,Azerbaijan",40.40926169999999,49.8670924
"Douala,Cameroon",4.0510564,9.7678687
"Nakhichevan,Azerbaijan,Russia",39.3256814,45.4912647
"Grossevichi,Russia",47.9859037,139.5320128
"Verona  - Villafranca,Italy",45.35525459999999,10.8474267
"Cahungula,Angola",-7.8,19.433333
"Buga,Valle del Cauca,Colombia",3.8946048,-76.3055772
"Bagasin,Papua New Guinea",-6.314992999999999,143.95555
"Off Bridgetown,Barbados",13.1059816,-59.61317409999999
"Kinshasa,Zaire",-4.4419311,15.2662931
"Kano,Nigeria",12.0021794,8.591956099999999
"Off Point Pedro,Sri Lanka",9.7937885,80.2209773
"Asuncion,Paraguay",-25.2637399,-57.57592599999999
"St. Johns,Arizona",34.5058698,-109.3609327
"Off Puerto Plata,Domincan Republic",19.7807686,-70.6871091
"Kandahar,Afghanistan",31.628871,65.7371749
"Port-au-Prince,Hati",18.594395,-72.3074326
"Jabal Awliya,Sudan",15.2286363,32.5259596
"Lukapa,Angola",-8.4432485,20.7301263
"Arequipa,Peru",-16.4090474,-71.53745099999999
"Mesones Muro,Peru",-6.619971,-79.67266320000002
"Karabogazgol Bay,Turkmenistan",41.3894122,53.5672772
"Dubrovnik,Croatia",42.65066059999999,18.0944238
"Petropavlovsk,Russia",53.0583997,158.6320734
"Off Matsu Island,Taiwan",26.1505556,119.9288889
"Cheyenne,Wyoming",41.1399814,-104.8202462
"Haj Yousif,Sudan",15.6419172,32.6390489
"Terrace,British Columbia,Canada",54.5181925,-128.603154
"Otaez,Mexico",24.7026618,-105.99496
"Everglades,Miami,Florida",25.7766286,-80.1888142
"Oumba,Papua New Guinea",-6.314992999999999,143.95555
"Griesta,United Kingdom",55.378051,-3.435973
"Kinshasa,Democratic Republic Congo",-4.4419311,15.2662931
"Rasht,Iran",37.2712671,49.5920736
"Rollingstone,Queensland  Australia",-19.046086,146.3925051
"Fukuoka,Japan",33.5901838,130.4016888
"Shanghai,China",31.230416,121.473701
"Pensacola,Florida",30.42130899999999,-87.2169149
"Papua,New Guinea",-6.314992999999999,143.95555
"Kanda,India",29.8105799,79.8282736
"Eindhoven,The Netherlands",51.42314229999999,5.462289699999999
"Playa del Carmen,Mexico",20.6295586,-87.0738851
"Off East Moriches,New York",40.8050989,-72.7609336
"Russian Mission,Alaska",61.7849233,-161.326347
"Mergui,Manmar",12.1891921,98.4129396
"Markham Bay,Canada",63.5502677,-71.8482023
"Bronson Creek,British Columbia,Canada",53.7266683,-127.6476206
"Jackson Hole,Wyoming",43.4799291,-110.7624282
"Alliford Bay,British Columbia,Canada2",53.2,-131.9833329
"Belgrade,Yugosalvia",44.8125449,20.46123
"Longyearbyen,Norway",78.22317220000001,15.626723
"Waddenzee,Netherlands",53.5786884,6.9495078
"Off Pasamayo,Peru",-11.6931869,-77.18589949999999
"Kahemba,Congo",-7.2953756,18.9621091
"Lukapa,Angola",-8.4432485,20.7301263
"San Francesco al Campo,Italy",45.227979,7.6461364
"Manta,Ecuador",-0.9676533,-80.7089101
"Khanty,Russia",62.2287062,70.6410058
"Sao Paolo,Brazil",-23.5557714,-46.6395571
"Tikal,Guatemala",17.2248941,-89.61103779999999
"Lagos,Nigeria",6.5243793,3.3792057
"Aubusson,France",45.95409,2.1689379
"Charkhi Dadri,India",28.5920617,76.2652909
"Bolchaïa Pyssa,Russia",64.20701947250657,48.20518517244503
"Quincy,Illinois",39.9356016,-91.4098726
"Off Cape Mendocino,CA",40.4401316,-124.4095
"Off Mitsamiouli,Comoros",-11.3871698,43.2980711
"Abakan,Siberia,Russia",53.7175644,91.4293172
"Medellin,Colombia",6.2476376,-75.56581530000001
"Banjarmasin,Indonesia",-3.3186067,114.5943784
"Boise,Idaho",43.6150186,-116.2023137
"Tver,Russia",56.85872140000001,35.9175965
"Rio Negro,Colombia",6.149018799999999,-75.3789523
"Narrows,Virginia",37.3315103,-80.8111866
"Dorchester,New Hampshire",43.7567382,-71.9486943
"Nellore,India",14.4425987,79.98645599999999
"Moamoa,Samoa",-13.8662688,-171.7869042
"Monroe,Michigan",41.9164343,-83.3977101
"Sparrevohn,Alaska",61.10305149999999,-155.5760156
"Yola,Nigeria",9.2095272,12.4781873
"Tambacoumba,Senegal",13.7725888,-13.6710059
"Quiangala,Angola",-8.591401,14.92815
Northern Israel,32.8972246,35.3027226
"Carajas,Brazil",-6.069709899999999,-50.066841
"Guatemala City,Guatemala",14.6349149,-90.5068824
"Lucapa,Angola",-8.4432485,20.7301263
"Mashhad,Iran",36.2972006,59.60669
"Cherkessk,Russia",44.2285995,42.04709649999999
"Tegucigalpa,Honduras",14.065049,-87.1715002
"Griffin,Georgia",33.2467807,-84.2640904
"Wainwright,Alaska",70.6401247,-160.0256801
"Brazzaville,Democratic Republic Congo",-4.2633597,15.2428853
"Gyandzha,Azerbaijan",40.6885254,46.3301293
"Sorei,Niger",17.607789,8.081666
"Tanjung Pandan,Indonesia",-2.7416678,107.6529988
"Konduz,Afghanistan",36.7285907,68.8680663
"Huangtian,China",26.433314,118.62331
"Irumu,Congo",1.4391476,29.8439109
"Mandalgobi,Mongolia",45.7631589,106.2650297
"Madh Island,India",20.593684,78.96288
"Saravena,Colombia",6.956106999999999,-71.87259499999999
"Suzano,Brazil",-23.5376111,-46.3092622
"Off Santiago de Cuba,Cuba",20.01693,-75.8301537
"Bandung,Indonesia",-6.9174639,107.6191228
"Goroka, New Guinea",-6.083477299999999,145.3862638
"Calabar ,Nigeria",4.9757165,8.3417006
"Florence,Italy",43.7695604,11.2558136
"Agana,Guam",13.4762824,144.7502228
"Miami,Florida",25.7616798,-80.1917902
"Matsu Island,Taiwan",26.1505556,119.9288889
"Puerto Inirida,Venezuela",3.8702044,-67.92433609999999
"Phnom Penh,Cambodia",11.5563738,104.9282099
"Miri,Malaysia",4.399493,113.9913832
"Uvira,Zaire",-3.3728836,29.1448793
"Off Namibia,Africa",-22.95764,18.49041
"Buah Nabar,Indonesia",3.384059,98.5583676
"Montrose,Colorado",38.4783198,-107.8761738
"Nuevo Berlin,Uruguay",-32.9809545,-58.04700080000001
"Taipei,Taiwan",25.0329636,121.5654268
"Monterey Bay,near Pacific Grove,California",36.460986,-122.174605
"Jalal-Abad,Afghanistan",34.4884452,70.5978846
"Barrow,Alaska",71.29055559999999,-156.7886111
"Irkutsk-2,Russia",52.2854834,104.2890222
"Little Grand Rapids,Canada",52.0381436,-95.4641402
"La Veriente,Bolivia",-16.290154,-63.58865299999999
"Sharjah,United Arab Emirates",25.3461555,55.42109319999999
"Fotina,Greece",40.2204814,22.3137232
"Palembang,Indonesia",-2.9760735,104.7754307
"Tanagra,Greece",38.3275438,23.5366453
"Atlantic Ocean,off Angola",-14.5994134,-28.6731465
Over the Pacific Ocean,-8.783195,-124.508523
"Rio Sidra,Panama",9.2333333,-78.0166667
"Brno,Czech Republic",49.1950602,16.6068371
"Tor Kach,Pakistan",31.1978625,67.0047984
"Yangon (Rangoon),Myanmar",16.840939,96.173526
"Cagyan de Oro,Philippines",8.4802729,124.6497636
"Cavalese,Trento,Italy",46.2912024,11.4605662
"Terceira,Portugal",38.7216415,-27.2205771
"Navafria,Spain",41.0548094,-3.8254599
"Nasir,Sudan",8.6228644,33.0704605
"Taipei,Taiwan",25.0329636,121.5654268
"Mombasa,Kenya",-4.0434771,39.6682065
"Off Hsinchu,Taiwan",24.8138287,120.9674798
"Charasyab,Afghanistan",34.3379243,69.21623269999999
"Bacolod,Philippines",10.6713397,122.9510716
"Piura,Peru",-5.1782884,-80.6548882
"Mexico City,Mexico",19.4326077,-99.133208
"Bogota,Colombia",4.710988599999999,-74.072092
"Andoas,Peru",-2.9051835,-76.40279369999999
"Nema,Mauritania",16.6143698,-7.2598913
"Longtiang,Laos",19.1139114,102.914931
"Indian Trail,North Carolina",35.0768141,-80.6692352
"Erdenet,Mongolia",49.054082,104.0716533
"Montreal,Canada",45.5018869,-73.56739189999999
"Mt. Waialeale,Hawaii",22.0706522,-159.4961272
"Off Rasal,United Arab Emirates",25.8006926,55.9761994
"Córdoba,Argentina",-31.42008329999999,-64.1887761
"Asmara,Eritrea",15.3228767,38.9250517
"Pico de Orizaba,Mexico",19.0303819,-97.2680761
"Southhampton,England",50.9105468,-1.4049018
"Barcelona,Spain",41.3873974,2.168568
"Manacapuru River,Brazil",-3.052895681680468,-61.62141005437739
"Quiberon,France",47.482133,-3.121053
"Kochi,India",9.9312328,76.26730409999999
"Kincolith,British Columbia,Canada",54.99444399999999,-129.954167
"Saurimo,Angola",-9.661217299999999,20.3904598
"Foveaux Strait,New Zealand",-46.5893332,168.0628923
"Ghorepani,Nepal",28.4007902,83.69998559999999
"Pretoria,South Africa",-25.7478676,28.2292712
"Manibagi,Myanmar",21.916221,95.955974
"Quito,Ecuador",-0.1806532,-78.4678382
"Off Peggy's Cove,Nova Scotia,Canada",44.4939204,-63.9140476
Angola,-11.202692,17.873887
"Port Alsworth,Alaska",60.1981603,-154.3240808
"Islamabad,Pakistan",33.6844202,73.04788479999999
"Nador,Morroco",35.1686165,-2.9275836
"Praia,Cape Verde",14.9452652,-23.5014213
"Off Mannar,Sri Lanka",8.980974300000002,79.90441489999999
"Canaima,Venezuela",5.5,-62.0
"Kindu,Congo",-2.9492205,25.9231471
"Yerevan,Armenia",40.1872023,44.515209
"Rwenzori mountains,Uganda",0.385833,29.871667
"Quetzaltenango,Guatemala",14.8446068,-91.5231866
"Krasnoyarsk,Russia",56.01528339999999,92.8932476
"Edgewater,Maryland",38.94056399999999,-76.5629398
"Baie-Comeau,Canada",49.2212971,-68.1503944
"Surat Thani,Thailand",9.134194899999999,99.3334198
"Cuito,Angola",-12.3940412,16.9417632
"Saurimo,Angola",-9.661217299999999,20.3904598
"Medellín,Colombia",6.2476376,-75.56581530000001
"Vila Nova,Angola",,
"Huambo,Angola",-12.7739761,15.7468535
"Guernsey,Channel Islands,England",49.4481982,-2.58949
"Geilenkirchen,Germany",50.967168,6.117458399999999
"Mayne Island,British Columbia,Canada",48.84761049999999,-123.2838914
"Coconut Island,QLD,Australia",-10.0499406,143.0676416
"Bluefields,Nicaragua",12.0111402,-83.7703693
"Luanda,Angola",-8.8146556,13.2301756
"Hoskins,Papua New Guinea",-5.481706099999999,150.3935521
"Kinshasa, Democratic Republic Congo",-4.4419311,15.2662931
"Rui'an,China",27.7783799,120.65518
"Genoa,Italy",44.4056499,8.946256
"New Delhi,India",28.6139391,77.2090212
"Tame,Colombia",6.4586679,-71.73477369999999
"Davis Inlet,Newfoundland,Canada",55.86524,-60.849828
"Ribeirao Preto,Brazil",-21.1694018,-47.8110855
"Ceyhan,Turkey",37.028765,35.8124309
"Malaga,Colombia",6.7018002,-72.73206170000002
"Shanghi,China",31.230416,121.473701
"Off Port Vila,Vanuatu",-17.7332512,168.3273245
"Kuching,Malaysia",1.553504,110.3592927
"Ol Kiombo,Kenya",-1.4086937,35.1105934
"Little Rock,Arkansas",34.7444618,-92.2880157
"Khartoum,Sudan",15.5006544,32.5598994
"Coron,Philippines",12.0489179,120.1519011
"Juneau,Alaska",58.30049329999999,-134.4201306
"Goroka,Papua New Guinea",-6.083477299999999,145.3862638
"Long Haul Lake,Manatoba,Canada",52.2426037,-96.1375396
"Luzamba,Angola",-9.116389,18.049528
"Sittwe,Myanmar",20.1527657,92.86768610000001
"Villavicencio,Colombia",4.1491688,-73.6285475
"Kathmandu,Nepal",27.7172453,85.3239605
"Toluca ,Mexico",19.2826098,-99.6556653
"Off Martha's Vineyard,Massachusetts",41.3804981,-70.645473
"Tokyo,Japan",35.6761919,139.6503106
"Orito,Colombia",0.6766344999999999,-76.87960609999999
"Nasevou Village,Fiji",-18.105015,178.4029323
"Santo Antao,Cape Verde Islands",17.091237,-25.141484
"Hong Kong,China",22.3193039,114.1693611
"Hualian,Taiwan",23.9871589,121.6015714
"Turtkul,Uzbekistan",41.5518741,60.990675
"Buenos Aires,Argentina",-34.6036844,-58.3815591
"Kathmandu,Nepal",27.7172453,85.3239605
"Girona,Spain",41.9794005,2.8214264
"Bucharest,Romania",44.4267674,26.1025384
"Belelm,Brazil",-1.4563432,-48.501299
"Mt. Hidalgo,Mexico",20.1307262,-98.7340069
"Dhahran,Saudi Arabia",26.2361248,50.0393017
"San Carlos,Venezuela",9.6598946,-68.5812895
"Aberdeen,South Dakota",45.4646985,-98.4864829
"Off Nantucket Island,Massachusetts",41.2834704,-70.099451
"Uruapan,Mexico",19.4064492,-102.0430476
"Pristina,Kosovo",42.6629138,21.1655028
"Moscow,Russia",55.755826,37.6173
"Bayombang,Philippines",16.4804228,121.1481284
"Kuwait City,Kuwait",29.375859,47.9774052
"Sao Jorge,Azores (Portugal)",38.6409678,-28.0303189
"Guatemala City,Guatemala",14.6349149,-90.5068824
"Great Hallingbury,United Kingdom",51.8553402,0.1945479
"Amritsar,India / Kandahar,Afghanistan",31.6339793,74.8722642
"Bejuma,Venezuela",10.1771427,-68.2594012
"Simara,Nepal",26.8133537,85.4839604
"Zonguldak,Turkey",41.45352099999999,31.78938
"Abuja,Nigeria",9.0764785,7.398574
"Niederhasli,Switzerland",47.4788154,8.4871839
"Off Marsa el-Brega,Libya",30.41,19.57
"San Jose,Costa Rica",9.9280694,-84.0907246
"Off Abidjan,Ivory Coast",5.3599517,-4.0082563
"Off Point Mugu,California",34.08556240000001,-119.060935
"Tehran,Iran",35.7218583,51.3346954
"Sacramento,California",38.5815719,-121.4943996
"Burbank,Calilfornia",34.1808392,-118.3089661
"Moscow,Russia",55.755826,37.6173
"Kuna Yala,Panama",9.238864999999999,-78.2248291
"Ennadai Lake,Canada",60.8842854,-101.1994594
"Herreira,Spain",37.3606485,-4.8478124
"Kadirana,Sri Lanka",7.210491999999999,79.8809026
"Huambo,Angola",-12.7739761,15.7468535
"Anuradhapura,Sri Lanka",8.311351799999999,80.4036508
"Marianna,Florida",30.7743596,-85.2268735
"Samal Island,Philippines",7.103312,125.7188463
"Pepa ,Congo",-7.70989,29.776951
"Bapi,Papua New Guinea",-1.955492,147.213931
"Lyon Satolas,France",45.7234181,5.0887768
"Kurupung,Guyana",6.2332,-60.1499987
"Kaunakakai,Hawaii",21.0909869,-157.0186282
"Moanda,Gabon",-1.5370282,13.2432632
"Wilkes-Barre,Pennsylvania",41.2459149,-75.88130749999999
"Manila,Philippines",14.5995124,120.9842195
"Off Whyalla,Australia",-33.034582,137.5756408
"Accra,Ghana",5.6037168,-0.1869644
"Shitai,China",30.2265699,117.53895
"Boca Raton,Florida",26.3683064,-80.1289321
"Off Shimano,Japan",,
"Off Cagayancillo,Philippines",9.634473,121.2397438
"Villahermosa,Mexico",17.989456,-92.9475061
"Villavicencio,Colombia",4.1491688,-73.6285475
"Raleigh,North Carolina",35.7795897,-78.6381787
"Patna,India",25.5940947,85.1375645
"Linneus,Maine",46.03866499999999,-67.9600193
"Nassau,Bahamas",25.0443312,-77.3503609
"Maui,Hawaii",20.7983626,-156.3319253
"Gonesse,France",48.9864632,2.4497721
"Mafraq,Jordan",32.341673,36.2020028
"Jodhura,Nepal",28.394857,84.12400799999999
"Cubatao,Brazil",-23.8844644,-46.4208663
"Puerto Montt,Chile",-41.468917,-72.94113639999999
"Burlington Township,New Jersey",40.0561471,-74.84588219999999
"Tshikapa,Congo",-6.4192148,20.7926941
"Off Manama,Bahrain",26.2235305,50.5875935
"Mount Montezuma,Colombia",4.570868,-74.297333
"Burketown,Australia",-17.7422259,139.5479392
"Kumarapura,Sri Lanka",6.6763944,81.22434439999999
"Reynosa,Mexico",26.0508406,-98.29789509999999
"Port Radium,Northwest Territories,Canada",66.089218,-118.014297
"Wichita,Kansas",37.68717609999999,-97.33005299999999
"Hillsboro,Missouri",38.232093,-90.5628382
"Sam Neua,Laos",20.4170831,104.04787
"Batumi,Republic of Georgia",41.6167547,41.6367455
"Taipei,Taiwan",25.0329636,121.5654268
"Monaquimbundo,Angola",-9.9154415,20.0094112
"Luabo,Democratic Republic Congo",-10.8155173,26.7408052
"Fort Wayne,Indiana",41.079273,-85.1393513
"Luanda,Angola",-8.8146556,13.2301756
"Miami,Florida",25.7616798,-80.1917902
"Sumacal,Beni,BO",,
"Zheng Zou AB,China",34.7472499,113.62493
"Silimo,Indonesia",-4.464870599999999,138.9453684
"Eider Point,Alaska",53.9619444,-166.5991667
"Ciudad Bolivar,Venezuela",8.088279100000001,-63.5535552
"Byers,Colorado",39.7102023,-104.2233886
"El Yopal,Colombia",5.348903,-72.40052299999999
"Nurnberg,Germany",49.4521018,11.0766654
"Beaver Island,Minnesota",45.5341319,-94.14943319999999
"Jakobkondre,Suriname",4.9348601,-55.53824059999999
"Granton Harbour,Scotland",55.97791950000001,-3.2421983
"Unadilla,Georgia",32.2617127,-83.7365798
"Bangkok,Thailand",13.7563309,100.5017651
"Medina,Saudi Arabia",24.5246542,39.5691841
"Gustavia,St. Barthélémy,French West Indies",17.8964345,-62.85220099999999
"Jadura,Indonesia",-7.0777326,113.287085
"Aspen,Colorado",39.1910983,-106.8175387
"Adar Yeil,Sudan",12.862807,30.217636
"Thanh Tranh Village,Vietnam",14.058324,108.277199
"Roque Perez,Argentina",-35.4006236,-59.3348143
"Malatya,Turkey",38.3553627,38.33352470000001
"Sari,Iran",36.5658729,53.0586328
"Mendoza,Argentina",-32.8894587,-68.8458386
"Myakotino,Russia",55.8744088,34.5910005
"Jayapura,Indonesia",-2.5916025,140.6689995
"Irkutsk,Russia",52.2854834,104.2890222
"Off Chinhae,South Korea",35.1330251,128.7100381
"Puerto Cabello,Venezuela",10.4697685,-68.02986539999999
"Moscow,Russia",55.755826,37.6173
"Reykjavík,Iceland",64.146582,-21.9426354
"Meadview,Arizona",36.002155,-114.0684841
"Mugogo,Democratic Republic Congo",-4.038333,21.758664
"Ithaca,New York",42.4439614,-76.5018807
"Lajes,Terceira,Azores",38.7625129,-27.1058848
"Malaga,Spain",36.7211784,-4.421719899999999
"Arlington,Virginia.",38.8799697,-77.1067698
"New York City,New York",40.7127753,-74.0059728
"New York City,New York",40.7127753,-74.0059728
"Shanksville,Pennsylvania",40.0178571,-78.9072458
"Chichen Itza,Mexico",20.6842849,-88.5677826
"Belo Horizonte,Brazil",-19.919052,-43.9386685
"Guatemala City,Guatemala",14.6349149,-90.5068824
"110 miles SW of Sochi,Russia",43.60280789999999,39.7341543
"Mollet Lake,Quebec,Canada",56.20268489999999,-74.5620848
"Milan,Italy",45.4642035,9.189982
"Off Valencia,Spain",39.4767529,-0.3854775
"Dillingham,Alaska",59.0395277,-158.4633056
"Shamattawa,Canada",55.86172,-92.098404
"Anchorage,Alaska",61.2175758,-149.8996785
"Belle Harbor,Queens,New York",40.5754846,-73.8507279
"Kalyazin,Russia",57.2409979,37.8281848
"Pittsburgh,Pennsylvania",40.44062479999999,-79.9958864
"Palade,Estonia",58.96854159999999,22.8502318
"Birchwil,Switzerland",47.45826,8.6372
"Port Harcourt,Nigeria",4.847222599999999,6.974603999999999
"Novaya Inya ,Russia",59.37554600000001,144.862197
"Geti,Democratic Republic Congo",1.242472,30.16922
"Medellin,Colombia",6.2476376,-75.56581530000001
"Bremerhaven,Germany",53.5395845,8.5809424
"Birmingham,England",52.48624299999999,-1.890401
"Shamsi AFB,Pakistan",30.375321,69.34511599999999
"Bilbao,Spain",43.2630126,-2.9349852
"Chilpancingo,Mexico",17.5515346,-99.5006322
"Solo,Indonesia",-7.5695177,110.8250266
"La Bonita,Ecuador",-1.831239,-78.18340599999999
"Luena,Angola",-11.7714258,19.8901427
"Ipiales,Colombia",0.83002,-77.6415554
"Khorramabed,Iran",33.4646833,48.33896439999999
"Monrovia,Liberia",6.3156068,-10.8073698
"Lakhta,Russia",59.99183900000001,30.1583357
"Off Dumaguete,Philippines",9.3068402,123.3054467
"Monte Rotondo,Italy",41.5140418,13.8277848
"Placetas,Cuba",22.3179093,-79.6558242
"Off Djibouti,Republic of Djibouti",11.825138,42.590275
"Palma de Mallorca,Spain",39.5696005,2.6501603
"Busan,South Korea",35.1795543,129.0756416
"Popayán,Colombia",2.4448143,-76.6147395
"Abakan,Russia",53.7175644,91.4293172
"Kano,Nigeria",12.0021794,8.591956099999999
"Tunis,Tunisia",36.8064948,10.1815316
"Off Dalian,China",38.9139899,121.6147
"Calabar,Nigeria",4.9757165,8.3417006
"Off Penghu Island,Taiwan",23.583333,119.583333
"Nabire,Indonesia",-3.3722254,135.5016253
"George,South Africa",-33.9881281,22.4529878
"Ndalatando,Angola",-9.2993916,14.9096846
"Gardez,Afghanistan",33.6042793,69.2281531
"Uberlingen,Germany",47.7661746,9.1702772
"Bangui,Central African Republic",4.3946735,18.5581899
"Long Barai,Indonesia",-0.789275,113.921327
"Off Cromer,Norfork,England",52.931448,1.301866
"Surkhet,Nepal",28.517456,81.77870209999999
"Lviv,Ukraine",49.839683,24.029717
"Moscow,Russia",55.755826,37.6173
"Caguas,Puerto Rico",18.2387995,-66.035249
